filename,width,height,class,xmin,ymin,xmax,ymax
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,282,80,398,270
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,132,94,256,278
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,105,426,234,637
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,482,666,592,832
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,782,338,832,432
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,177,585,360,747
agri_0_5053_jpeg.rf.5c100804d2c188b759d3fbf1b20190b4.jpg,832,832,crop,29,293,89,380
agri_0_4955_jpeg.rf.4644ca01b2584229f45bc3a6a3d6f4e3.jpg,832,832,crop,148,262,697,702
agri_0_221_jpeg.rf.09945ac6fb02cdff8762a1b0fc95894d.jpg,832,832,crop,24,2,832,808
agri_0_277_jpeg.rf.58cc92903d85e551fc42fc84dc75e0a7.jpg,832,832,weed,331,291,576,615
agri_0_277_jpeg.rf.58cc92903d85e551fc42fc84dc75e0a7.jpg,832,832,weed,0,224,243,453
agri_0_5178_jpeg.rf.319bf534571f2ac3290efb7baf784daf.jpg,832,832,crop,0,0,832,832
agri_0_1945_jpeg.rf.d7dea8b81d09910a2f9765cc3e2b4a7c.jpg,832,832,crop,195,143,735,637
agri_0_2595_jpeg.rf.8c93a0c37911a601990c6d254182218d.jpg,832,832,weed,151,110,828,832
agri_0_4862_jpeg.rf.d093d56b1a4fccaf87ff78c68281c31c.jpg,832,832,weed,120,137,613,618
agri_0_2513_jpeg.rf.ef30a1250692e6535840f4683b0b4100.jpg,832,832,weed,142,138,459,444
agri_0_2370_jpeg.rf.11d1fd624c6a15d85ce87dd623af271c.jpg,832,832,weed,34,75,743,755
agri_0_4984_jpeg.rf.78309ac1b1b93b8c922f4d0cc346a66a.jpg,832,832,weed,191,129,690,649
agri_0_5231_jpeg.rf.35aaed3d1a7aa97943eb9388363055c3.jpg,832,832,weed,0,0,832,832
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,561,427,631,476
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,542,606,644,724
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,194,352,314,444
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,181,457,301,568
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,485,147,543,199
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,220,53,338,212
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,63,77,182,211
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,215,643,307,713
agri_0_5210_jpeg.rf.51f4ff9ce97cf55a43a444c0d55dba1d.jpg,832,832,crop,557,793,716,832
agri_0_4436_jpeg.rf.7a39cc14ac56eb6dc02fbaf1b20a6b4c.jpg,832,832,weed,18,116,718,719
agri_0_1992_jpeg.rf.50a49e71bb516c6e1b8f6ac2ec91d37a.jpg,832,832,weed,58,199,701,701
agri_0_5426_jpeg.rf.9fe36022c0b5a975403e99bc2767153f.jpg,832,832,crop,69,114,832,564
agri_0_5426_jpeg.rf.9fe36022c0b5a975403e99bc2767153f.jpg,832,832,crop,190,457,679,743
agri_0_2769_jpeg.rf.e7f0f83cb9e5fad9803eece1b050c3ee.jpg,832,832,weed,170,64,633,785
agri_0_4903_jpeg.rf.6f6ba326f22f2ac74d051a074da2239c.jpg,832,832,weed,1,157,653,832
agri_0_2204_jpeg.rf.e8e494fad5c0f8f3a20a22655f7c366c.jpg,832,832,weed,13,2,801,772
agri_0_2158_jpeg.rf.35070b337b2655ede58bce5e3530c1dc.jpg,832,832,weed,192,208,489,527
agri_0_2158_jpeg.rf.35070b337b2655ede58bce5e3530c1dc.jpg,832,832,weed,558,374,680,558
agri_0_2158_jpeg.rf.35070b337b2655ede58bce5e3530c1dc.jpg,832,832,weed,24,574,164,783
agri_0_5216_jpeg.rf.75d9c46493bfe4f1f0fcbb4dc45ef396.jpg,832,832,weed,210,86,611,676
agri_0_5616_jpeg.rf.345ab0a0974c4f811cec0934d04301c5.jpg,832,832,weed,90,189,686,686
agri_0_5450_jpeg.rf.e1ebaca9ffabeb4b800643f72084cc00.jpg,832,832,weed,145,0,598,607
agri_0_2595_jpeg.rf.adc040a600756379ed4e0df280ac171a.jpg,832,832,weed,162,60,810,646
agri_0_1960_jpeg.rf.3d6b9a19f10277aa2570a4fcac807259.jpg,832,832,crop,7,94,731,815
agri_0_2772_jpeg.rf.7ec7c2913f6a95c173dddcbc6d238fb7.jpg,832,832,weed,277,130,823,793
agri_0_1932_jpeg.rf.b17bfc67fda13a1af96ea90510892c8c.jpg,832,832,crop,15,5,809,814
agri_0_4972_jpeg.rf.b028b78d0e5031f7a543016e5574ee91.jpg,832,832,weed,201,217,728,700
agri_0_5627_jpeg.rf.6b89186d3b50fb1634d2aae8ff73c9a0.jpg,832,832,crop,17,141,832,730
agri_0_5627_jpeg.rf.6b89186d3b50fb1634d2aae8ff73c9a0.jpg,832,832,crop,348,0,832,401
agri_0_221_jpeg.rf.39e520b0c3921232151efd3f500747e7.jpg,832,832,crop,0,17,814,832
agri_0_5039_jpeg.rf.859a613ffa49b7f06ec9c9681bea6782.jpg,832,832,weed,322,414,529,603
agri_0_5039_jpeg.rf.859a613ffa49b7f06ec9c9681bea6782.jpg,832,832,weed,175,63,402,277
agri_0_4561_jpeg.rf.795e1b22408040bdfa1f0bc24baf8e66.jpg,832,832,crop,37,43,832,748
agri_0_2604_jpeg.rf.593af9ccdeab36a82af99f7434f585df.jpg,832,832,weed,71,189,712,760
agri_0_4955_jpeg.rf.37c85f456889ef09b4209a973c665b87.jpg,832,832,crop,143,257,700,708
agri_0_2077_jpeg.rf.33a2272d11c0aede46bdfece4b6950a8.jpg,832,832,crop,84,112,702,696
agri_0_2441_jpeg.rf.d493d288a55e94e78ecd5a59c45b5a0b.jpg,832,832,crop,0,0,832,832
agri_0_2121_jpeg.rf.a5358ec98d3eef39a0e43c4c79fdb601.jpg,832,832,crop,8,113,832,827
agri_0_2808_jpeg.rf.95431db132c125edf740b87b96f269c9.jpg,832,832,crop,10,77,799,764
agri_0_4419_jpeg.rf.42bf4b099329d785cee666251b30bf22.jpg,832,832,weed,67,119,660,790
agri_0_4944_jpeg.rf.1bad675365c2d77c38ff8ca637992f16.jpg,832,832,weed,232,151,534,787
agri_0_2121_jpeg.rf.fbb469de35a8c777140a5a66bbd25683.jpg,832,832,crop,3,11,819,712
agri_0_5615_jpeg.rf.a6b2267a957cdd963fd095b05b9aacc1.jpg,832,832,weed,98,235,750,739
agri_0_2550_jpeg.rf.40f2b0e2f018ae5a382646ea30fb35be.jpg,832,832,crop,189,78,828,677
agri_0_2550_jpeg.rf.40f2b0e2f018ae5a382646ea30fb35be.jpg,832,832,crop,106,547,552,832
agri_0_2550_jpeg.rf.40f2b0e2f018ae5a382646ea30fb35be.jpg,832,832,crop,0,145,314,771
agri_0_2158_jpeg.rf.db90f1fb6f7e99efcd8a12bc0f7243d7.jpg,832,832,weed,218,332,478,618
agri_0_2158_jpeg.rf.db90f1fb6f7e99efcd8a12bc0f7243d7.jpg,832,832,weed,561,252,660,424
agri_0_2158_jpeg.rf.db90f1fb6f7e99efcd8a12bc0f7243d7.jpg,832,832,weed,3,104,117,299
agri_0_2522_jpeg.rf.4daffc2c2302c9b9d70dc529b9090243.jpg,832,832,weed,297,131,636,621
agri_0_4913_jpeg.rf.6c10cf902c58b3dbe5648addb3d3c95e.jpg,832,832,weed,248,34,832,627
agri_0_5336_jpeg.rf.776c7bbf5e8c8de9cc75ec5db2dcb471.jpg,832,832,crop,89,0,832,832
agri_0_2088_jpeg.rf.fa9276a1c5a81f548a6b7b7e7850dbdc.jpg,832,832,crop,14,39,832,705
agri_0_2095_jpeg.rf.973c6fb8f42b040d0a3cf07d2e1bed40.jpg,832,832,crop,9,74,832,748
agri_0_2495_jpeg.rf.ebf7e9db868276f2e690bda45c9874c2.jpg,832,832,weed,173,136,694,527
agri_0_5100_jpeg.rf.072d9048af4254d552c8423137fc4192.jpg,832,832,crop,7,112,778,664
agri_0_2244_jpeg.rf.dc3ff5312b69fd855b911da93c208721.jpg,832,832,weed,310,282,642,639
agri_0_249_jpeg.rf.ad04f42253348801bb71a0dae69e3657.jpg,832,832,crop,190,153,730,774
agri_0_5625_jpeg.rf.6aa3c9dc2c187359a5297e2d864cd5a9.jpg,832,832,crop,0,0,832,825
agri_0_4964_jpeg.rf.897449d5136c3818d6245143f5e3d25c.jpg,832,832,weed,72,59,751,832
agri_0_2332_jpeg.rf.972f96fbbffb6890412aa8b612d53570.jpg,832,832,crop,174,46,777,797
agri_0_1988_jpeg.rf.7f6168b5347d2d3cab27e00f8ee6bd26.jpg,832,832,weed,61,30,815,832
agri_0_5435_jpeg.rf.86c00359a8b30b365d00d5f97f6f588a.jpg,832,832,crop,70,98,832,815
agri_0_5435_jpeg.rf.86c00359a8b30b365d00d5f97f6f588a.jpg,832,832,crop,453,326,832,811
agri_0_2686_jpeg.rf.397935ca421b0af11bb9eb07254647af.jpg,832,832,crop,150,56,706,752
agri_0_2786_jpeg.rf.17ab31b394fdccbcaf5538b53021745e.jpg,832,832,weed,129,231,694,591
agri_0_5216_jpeg.rf.2cea5d8a2742df7d180f33f7ca545a6f.jpg,832,832,weed,187,142,629,759
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,2,184,59,241
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,215,530,294,624
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,725,619,806,738
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,220,176,311,233
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,699,150,751,210
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,192,83,245,120
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,281,98,332,147
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,533,481,582,520
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,130,532,184,605
agri_0_2159_jpeg.rf.33ef47a3d4d75efc47defb38bdac274e.jpg,832,832,crop,358,663,410,700
agri_0_543_jpeg.rf.ce8e7b3311aa21dcba99c312667b739e.jpg,832,832,weed,156,338,425,666
agri_0_5282_jpeg.rf.b05066c92d5c2f026711649dcc6336d1.jpg,832,832,weed,322,261,572,545
agri_0_5282_jpeg.rf.b05066c92d5c2f026711649dcc6336d1.jpg,832,832,weed,65,0,364,295
agri_0_2095_jpeg.rf.149e021254296c5f92beb17949561f19.jpg,832,832,crop,38,112,818,709
agri_0_5622_jpeg.rf.dce0823535edab88a45fad7b8bf04d23.jpg,832,832,weed,111,131,741,746
agri_0_4916_jpeg.rf.409fc748b0907193a02033f37762444b.jpg,832,832,weed,405,169,631,470
agri_0_2332_jpeg.rf.118d6f1310c100df66eb1a4bcb2db565.jpg,832,832,crop,46,55,797,658
agri_0_526_jpeg.rf.476667d17ceba36e31da8a88cc7a7be1.jpg,832,832,weed,132,153,608,773
agri_0_5605_jpeg.rf.7957e1724fb0016f052aec7020637e3e.jpg,832,832,weed,179,100,699,820
agri_0_1966_jpeg.rf.b27ecf04025875645b683e66e2ee34a6.jpg,832,832,weed,233,164,557,536
agri_0_4947_jpeg.rf.bcf581b0cbe099ec350de9f02b089c23.jpg,832,832,weed,168,322,756,796
agri_0_5266_jpeg.rf.019a097df95a3853b2b8942f00d796a1.jpg,832,832,weed,74,27,768,780
agri_0_4948_jpeg.rf.91a1f7af30160876528bc147374b8040.jpg,832,832,crop,70,109,785,783
agri_0_4948_jpeg.rf.91a1f7af30160876528bc147374b8040.jpg,832,832,crop,2,2,585,283
agri_0_2670_jpeg.rf.4d2ba2e1af306242db3c926ddcb42f14.jpg,832,832,weed,140,67,633,740
agri_0_5352_jpeg.rf.02579a2227a28ed17546150f378ecb7d.jpg,832,832,crop,38,10,762,832
agri_0_5006_jpeg.rf.bd131336488cb9e0434eb41d3f1de5b2.jpg,832,832,weed,110,154,728,637
agri_0_5246_jpeg.rf.b5c0b10afd15a68c1116f6cb145ae0c7.jpg,832,832,weed,0,81,592,711
agri_0_1985_jpeg.rf.6e2776daa541785bde2636ab71aea26a.jpg,832,832,weed,375,178,584,550
agri_0_2077_jpeg.rf.7031e71a6e8b2e87591b445981b226db.jpg,832,832,crop,69,91,733,784
agri_0_5257_jpeg.rf.2f6fa1c7c76df9086a68aefe8f73e74b.jpg,832,832,crop,0,0,807,741
agri_0_5257_jpeg.rf.2f6fa1c7c76df9086a68aefe8f73e74b.jpg,832,832,crop,378,0,832,482
agri_0_2582_jpeg.rf.bdde0d5325bef40ccfe026d10c04165f.jpg,832,832,crop,0,16,832,809
agri_0_5260_jpeg.rf.9014a456ae6ac7d2f87cb1df1c6286a3.jpg,832,832,crop,45,266,791,725
agri_0_5318_jpeg.rf.1ffbf7d3bc699a93a5b6c7333552aa52.jpg,832,832,weed,128,97,808,602
agri_0_2345_jpeg.rf.a761bcafac379449fe0a224aa9edd791.jpg,832,832,weed,640,621,832,826
agri_0_2345_jpeg.rf.a761bcafac379449fe0a224aa9edd791.jpg,832,832,weed,2,270,561,544
agri_0_2345_jpeg.rf.a761bcafac379449fe0a224aa9edd791.jpg,832,832,weed,564,93,832,340
agri_0_4985_jpeg.rf.426495add0290aed5c7b1824afefc6ea.jpg,832,832,weed,265,159,587,616
agri_0_2330_jpeg.rf.b483f4f43b9dfdc0265dad6786f8cf9f.jpg,832,832,crop,67,69,770,701
agri_0_4951_jpeg.rf.fcefc92bf77b5ef728a8d535622628ee.jpg,832,832,crop,80,109,714,723
agri_0_4994_jpeg.rf.6eecf74a6ba93b0a5c589b442233e6a7.jpg,832,832,crop,0,156,832,764
agri_0_4994_jpeg.rf.6eecf74a6ba93b0a5c589b442233e6a7.jpg,832,832,crop,121,0,597,266
agri_0_5389_jpeg.rf.31c40989074ef687cae7a65dae62c281.jpg,832,832,crop,122,0,816,832
agri_0_5136_jpeg.rf.43ad5e458661e008df3228bf0243aae3.jpg,832,832,crop,111,34,771,738
agri_0_5384_jpeg.rf.42f467809ce0b4381f05e018338f19ca.jpg,832,832,weed,84,13,747,695
agri_0_5178_jpeg.rf.04a62a2cad862d448f105ee4f1fad01e.jpg,832,832,crop,1,1,825,832
agri_0_2345_jpeg.rf.d6423d26c9a4714f02bd68f9bdc09c8a.jpg,832,832,weed,657,583,832,804
agri_0_2345_jpeg.rf.d6423d26c9a4714f02bd68f9bdc09c8a.jpg,832,832,weed,0,258,571,580
agri_0_2345_jpeg.rf.d6423d26c9a4714f02bd68f9bdc09c8a.jpg,832,832,weed,535,58,824,327
agri_0_5306_jpeg.rf.ed0d487873104726628af744d2ab76bd.jpg,832,832,crop,110,70,687,675
agri_0_5160_jpeg.rf.e27889ddbd0cbf383d2b76e11741f862.jpg,832,832,weed,86,12,832,778
agri_0_5243_jpeg.rf.93f987d57503f834f001e4405db637d4.jpg,832,832,weed,173,167,627,539
agri_0_5243_jpeg.rf.93f987d57503f834f001e4405db637d4.jpg,832,832,weed,52,478,599,794
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,747,142,810,205
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,549,508,638,610
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,50,651,143,777
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,496,157,592,223
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,55,181,113,246
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,551,61,609,104
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,466,85,522,139
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,258,493,311,537
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,659,501,720,579
agri_0_2159_jpeg.rf.5c9a4bc76c748176f038cfd88103f7e3.jpg,832,832,crop,448,655,504,698
agri_0_5270_jpeg.rf.3fff09ab40de6c5b62b356274eaa59ee.jpg,832,832,crop,0,0,807,807
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,132,626,327,736
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,281,487,351,560
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,0,149,116,324
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,115,70,230,163
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,126,174,206,251
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,363,51,557,209
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,547,198,654,316
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,528,515,630,708
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,28,558,101,664
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,643,448,771,628
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,756,300,818,392
agri_0_5401_jpeg.rf.5502d9cf012cf488f9e947583c16028c.jpg,832,832,crop,570,103,636,196
agri_0_5523_jpeg.rf.904931306bbdf45c4e2f066e4a9fc645.jpg,832,832,weed,6,10,832,801
agri_0_2363_jpeg.rf.1d0af96000d4dce252e08b8352d87f35.jpg,832,832,crop,73,47,765,793
agri_0_5260_jpeg.rf.2f45b411cc95e9094ba74cb2143bdb09.jpg,832,832,crop,0,205,803,781
agri_0_2438_jpeg.rf.b4d70f7d82f7583c235734f1c24f87f5.jpg,832,832,crop,192,112,667,707
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,202,96,262,140
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,554,263,614,372
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,535,457,621,520
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,530,561,631,642
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,686,350,772,431
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,246,644,321,697
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,416,264,474,306
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,491,99,679,203
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,9,544,64,647
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,127,340,184,415
agri_0_5087_jpeg.rf.0cb701fde29b232f0dde2702706ff5ed.jpg,832,832,crop,665,267,714,319
agri_0_2370_jpeg.rf.e23aaca50323c3393a6ecab6efd6e5c5.jpg,832,832,weed,108,93,780,734
agri_0_2438_jpeg.rf.79479d9bc3c92233cfa7cf15f0797cfc.jpg,832,832,crop,141,215,673,595
agri_0_5362_jpeg.rf.4649cfd009fef16b327805a2c5a9e5f7.jpg,832,832,weed,66,105,645,708
agri_0_2405_jpeg.rf.1f3366097279bd0d9d9089717a01caa7.jpg,832,832,crop,2,110,831,832
agri_0_5145_jpeg.rf.386bcd1b4c22ce0eeba78b5013578c8e.jpg,832,832,crop,155,73,677,822
agri_0_5145_jpeg.rf.386bcd1b4c22ce0eeba78b5013578c8e.jpg,832,832,crop,0,351,386,820
agri_0_5145_jpeg.rf.386bcd1b4c22ce0eeba78b5013578c8e.jpg,832,832,crop,0,0,328,482
agri_0_2606_jpeg.rf.6d29eb74b908ca03eb80289c7da47d7c.jpg,832,832,weed,185,382,483,734
agri_0_2604_jpeg.rf.31942bfc31cdf0968528601451a2f3a9.jpg,832,832,weed,156,219,739,723
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,165,410,246,483
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,432,346,484,406
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,486,293,561,381
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,458,621,515,707
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,577,111,681,189
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,684,264,738,407
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,678,439,761,525
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,554,715,650,808
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,281,50,348,114
agri_0_4936_jpeg.rf.99bfcb2ca4fcb0081f4040caf37a2a35.jpg,832,832,crop,10,5,94,62
agri_0_2040_jpeg.rf.971fbeae117d9705e51c4645591ab928.jpg,832,832,weed,177,263,680,608
agri_0_5502_jpeg.rf.37b4ebdffb673142f104697c8024aedc.jpg,832,832,crop,0,170,748,656
agri_0_5502_jpeg.rf.37b4ebdffb673142f104697c8024aedc.jpg,832,832,crop,0,13,312,406
agri_0_5147_jpeg.rf.41bc462951db5fcb3d7e8f9263039ad0.jpg,832,832,crop,0,128,610,832
agri_0_5147_jpeg.rf.41bc462951db5fcb3d7e8f9263039ad0.jpg,832,832,crop,237,0,832,693
agri_0_5182_jpeg.rf.1adeaafd0f199966c78a350a1a98034f.jpg,832,832,weed,275,171,614,649
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,276,616,324,682
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,304,415,354,474
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,183,193,241,260
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,337,642,384,724
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,430,205,516,324
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,384,95,496,185
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,296,35,382,108
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,163,86,273,162
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,554,341,631,453
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,640,310,745,428
agri_0_2484_jpeg.rf.32e9601d66ef6a6f1c95df4734c5bddd.jpg,832,832,crop,756,56,832,174
agri_0_551_jpeg.rf.a1140575348a16f77b2469e4b5342fa6.jpg,832,832,crop,187,108,673,600
agri_0_551_jpeg.rf.a1140575348a16f77b2469e4b5342fa6.jpg,832,832,crop,15,612,279,825
agri_0_551_jpeg.rf.a1140575348a16f77b2469e4b5342fa6.jpg,832,832,crop,1,362,181,597
agri_0_5512_jpeg.rf.00147cf6544809a769b7e7ccac3335e9.jpg,832,832,crop,112,0,789,540
agri_0_5512_jpeg.rf.00147cf6544809a769b7e7ccac3335e9.jpg,832,832,crop,90,151,789,832
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,200,390,265,429
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,160,145,246,250
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,525,370,634,447
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,522,246,627,342
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,332,650,384,694
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,548,602,644,748
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,699,579,800,699
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,486,104,570,162
agri_0_5210_jpeg.rf.b721c16cd9ef8cdee9121f4462a9848b.jpg,832,832,crop,57,2,208,67
agri_0_2606_jpeg.rf.5c272f4e90c80d89fbbd84e7c337ba04.jpg,832,832,weed,380,385,645,712
agri_0_5597_jpeg.rf.eeae2706d16444e83ad87f87cb22685c.jpg,832,832,weed,52,206,396,653
agri_0_5597_jpeg.rf.eeae2706d16444e83ad87f87cb22685c.jpg,832,832,weed,436,265,796,586
agri_0_2694_jpeg.rf.3d8aa73b7b378ee2dd48d2abffe47bbe.jpg,832,832,weed,167,146,584,751
agri_0_2595_jpeg.rf.76e27280d73db92f746bd2cfdba7ef2a.jpg,832,832,weed,26,67,665,642
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,490,142,533,205
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,478,352,523,408
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,609,556,662,619
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,428,106,468,185
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,335,516,412,629
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,364,652,469,734
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,483,720,564,786
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,587,657,692,724
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,209,398,277,505
agri_0_2484_jpeg.rf.f44e9b4aa9c0afeec3b2c64f8588ae15.jpg,832,832,crop,97,432,193,543
